ds,sortby,pushed,language,repo_count,repo_data_count
2021-12-30,,001_1week,python,9229,0
2021-12-30,,001_1week,java,5718,0
2021-12-30,,001_1week,c++,3496,0
2021-12-30,,001_1week,c,1874,0
2021-12-30,,001_1week,go,1614,0
2021-12-30,,001_1week,rust,923,0
2021-12-30,,001_1week,r,657,0
2021-12-30,,001_1week,scala,296,0
2021-12-30,,001_1week,terraform,197,0
2021-12-30,,001_1week,elixir,125,0
2021-12-30,,001_1week,haskell,119,0
2021-12-30,,001_1week,assembly,119,0
2021-12-30,,001_1week,ocaml,37,0
2021-12-30,,001_1week,verilog,35,0
2021-12-30,,001_1week,fortran,33,0
2021-12-30,,001_1week,erlang,20,0
2021-12-30,,001_1week,ada,12,0
2021-12-30,,001_1week,coq,9,0
2021-12-30,,001_1week,idris,4,0
2021-12-30,,001_1week,lean,3,0
2021-12-30,,001_1week,tla,2,0
2021-12-30,,001_1week,agda,1,0
2021-12-30,,001_1week,isabelle,1,0
2021-12-30,,004_1month,python,32903,0
2021-12-30,,004_1month,java,20303,0
2021-12-30,,004_1month,c++,11194,0
2021-12-30,,004_1month,c,6020,0
2021-12-30,,004_1month,go,4764,0
2021-12-30,,004_1month,r,3304,0
2021-12-30,,004_1month,rust,2385,0
2021-12-30,,004_1month,terraform,760,0
2021-12-30,,004_1month,scala,701,0
2021-12-30,,004_1month,haskell,364,0
2021-12-30,,004_1month,assembly,335,0
2021-12-30,,004_1month,elixir,324,0
2021-12-30,,004_1month,fortran,169,0
2021-12-30,,004_1month,ocaml,131,0
2021-12-30,,004_1month,verilog,128,0
2021-12-30,,004_1month,erlang,48,0
2021-12-30,,004_1month,coq,31,0
2021-12-30,,004_1month,ada,27,0
2021-12-30,,004_1month,idris,9,0
2021-12-30,,004_1month,isabelle,9,0
2021-12-30,,004_1month,lean,9,0
2021-12-30,,004_1month,agda,6,0
2021-12-30,,004_1month,tla,5,0
2021-12-30,,013_3month,python,81083,0
2021-12-30,,013_3month,java,48808,0
2021-12-30,,013_3month,c++,25448,0
2021-12-30,,013_3month,c,14241,0
2021-12-30,,013_3month,go,9699,0
2021-12-30,,013_3month,r,8498,0
2021-12-30,,013_3month,rust,4808,0
2021-12-30,,013_3month,terraform,1781,0
2021-12-30,,013_3month,scala,1211,0
2021-12-30,,013_3month,haskell,791,0
2021-12-30,,013_3month,assembly,737,0
2021-12-30,,013_3month,elixir,721,0
2021-12-30,,013_3month,fortran,374,0
2021-12-30,,013_3month,verilog,329,0
2021-12-30,,013_3month,ocaml,250,0
2021-12-30,,013_3month,erlang,114,0
2021-12-30,,013_3month,coq,57,0
2021-12-30,,013_3month,ada,49,0
2021-12-30,,013_3month,agda,20,0
2021-12-30,,013_3month,isabelle,17,0
2021-12-30,,013_3month,idris,16,0
2021-12-30,,013_3month,lean,16,0
2021-12-30,,013_3month,tla,7,0
2021-12-30,,026_6month,python,131325,0
2021-12-30,,026_6month,java,89192,0
2021-12-30,,026_6month,c++,42430,0
2021-12-30,,026_6month,c,23838,0
2021-12-30,,026_6month,go,15205,0
2021-12-30,,026_6month,r,13926,0
2021-12-30,,026_6month,rust,7206,0
2021-12-30,,026_6month,terraform,2844,0
2021-12-30,,026_6month,scala,1908,0
2021-12-30,,026_6month,elixir,1499,0
2021-12-30,,026_6month,assembly,1282,0
2021-12-30,,026_6month,haskell,1187,0
2021-12-30,,026_6month,verilog,634,0
2021-12-30,,026_6month,fortran,616,0
2021-12-30,,026_6month,ocaml,388,0
