ds,language,license_key,topic,repo_count
2022-02-03,coq,,coq,2
2022-02-03,coq,mit,coq,2
2022-02-03,elixir,,elixir,13
2022-02-03,elixir,,phoenix,6
2022-02-03,elixir,,elixir-lang,3
2022-02-03,elixir,,hacktoberfest,2
2022-02-03,elixir,,phoenix-framework,2
2022-02-03,elixir,agpl-3.0,elixir,3
2022-02-03,elixir,agpl-3.0,activitypub,2
2022-02-03,elixir,agpl-3.0,decentralized,2
2022-02-03,elixir,agpl-3.0,phoenix,2
2022-02-03,elixir,agpl-3.0,tailwindcss,2
2022-02-03,elixir,apache-2.0,elixir,8
2022-02-03,elixir,apache-2.0,membrane,2
2022-02-03,elixir,apache-2.0,nerves,2
2022-02-03,elixir,apache-2.0,phoenix,2
2022-02-03,elixir,gpl-3.0,elixir,2
2022-02-03,elixir,mit,elixir,24
2022-02-03,elixir,mit,phoenix,4
2022-02-03,elixir,mit,bitcoin,2
2022-02-03,elixir,mit,cryptocurrency,2
2022-02-03,elixir,mit,data-science,2
2022-02-03,elixir,mit,ecto,2
2022-02-03,elixir,mit,email,2
2022-02-03,elixir,mit,hacktoberfest,2
2022-02-03,elixir,mit,http,2
2022-02-03,elixir,mit,json,2
2022-02-03,elixir,mit,plug,2
2022-02-03,elixir,mit,trading,2
2022-02-03,elixir,other,elixir,2
2022-02-03,erlang,,erlang,2
2022-02-03,erlang,apache-2.0,erlang,8
2022-02-03,erlang,apache-2.0,elixir,2
2022-02-03,erlang,apache-2.0,erlang-library,2
2022-02-03,erlang,gpl-2.0,chat,2
2022-02-03,erlang,gpl-2.0,erlang,2
2022-02-03,erlang,gpl-2.0,jabber,2
2022-02-03,erlang,gpl-2.0,messaging,2
2022-02-03,erlang,gpl-2.0,xmpp,2
2022-02-03,go,,golang,6
2022-02-03,go,,go,5
2022-02-03,go,,aws,2
2022-02-03,go,,docker,2
2022-02-03,go,,raspberry-pi,2
2022-02-03,go,agpl-3.0,golang,15
2022-02-03,go,agpl-3.0,go,7
2022-02-03,go,agpl-3.0,hacktoberfest,3
2022-02-03,go,agpl-3.0,monitoring,3
2022-02-03,go,agpl-3.0,react,3
2022-02-03,go,agpl-3.0,self-hosted,3
2022-02-03,go,agpl-3.0,storage,3
2022-02-03,go,agpl-3.0,blockchain,2
2022-02-03,go,agpl-3.0,docker,2
2022-02-03,go,agpl-3.0,google-cloud-storage,2
2022-02-03,go,agpl-3.0,s3,2
