ds,language,license_key,topic,repo_count
2022-02-24,ada,apache-2.0,ada,3
2022-02-24,ada,mit,ada,2
2022-02-24,coq,mit,coq,2
2022-02-24,elixir,,elixir,11
2022-02-24,elixir,,phoenix,6
2022-02-24,elixir,,elixir-lang,2
2022-02-24,elixir,,phoenix-framework,2
2022-02-24,elixir,agpl-3.0,elixir,5
2022-02-24,elixir,agpl-3.0,phoenix,3
2022-02-24,elixir,agpl-3.0,activitypub,2
2022-02-24,elixir,agpl-3.0,decentralized,2
2022-02-24,elixir,agpl-3.0,tailwindcss,2
2022-02-24,elixir,apache-2.0,elixir,14
2022-02-24,elixir,apache-2.0,elixir-lang,3
2022-02-24,elixir,apache-2.0,nerves,3
2022-02-24,elixir,apache-2.0,membrane,2
2022-02-24,elixir,apache-2.0,mysql,2
2022-02-24,elixir,apache-2.0,phoenix,2
2022-02-24,elixir,gpl-3.0,elixir,2
2022-02-24,elixir,mit,elixir,27
2022-02-24,elixir,mit,ecto,6
2022-02-24,elixir,mit,phoenix,6
2022-02-24,elixir,mit,elixir-lang,4
2022-02-24,elixir,mit,json,4
2022-02-24,elixir,mit,phoenix-framework,3
2022-02-24,elixir,mit,code-generator,2
2022-02-24,elixir,mit,cryptocurrency,2
2022-02-24,elixir,mit,dashboard,2
2022-02-24,elixir,mit,data-science,2
2022-02-24,elixir,mit,database,2
2022-02-24,elixir,mit,elm,2
2022-02-24,elixir,mit,elm-lang,2
2022-02-24,elixir,mit,http,2
2022-02-24,elixir,mit,property-based-testing,2
2022-02-24,elixir,mit,trading,2
2022-02-24,elixir,other,elixir,2
2022-02-24,erlang,apache-2.0,erlang,4
2022-02-24,erlang,gpl-2.0,chat,2
2022-02-24,erlang,gpl-2.0,erlang,2
2022-02-24,erlang,gpl-2.0,jabber,2
2022-02-24,erlang,gpl-2.0,messaging,2
2022-02-24,erlang,gpl-2.0,xmpp,2
2022-02-24,erlang,mit,erlang,4
2022-02-24,erlang,mit,elixir,2
2022-02-24,erlang,other,erlang,4
2022-02-24,go,,golang,6
2022-02-24,go,,go,5
2022-02-24,go,,aws,2
2022-02-24,go,,devops,2
2022-02-24,go,,docker,2
2022-02-24,go,,hacktoberfest,2
2022-02-24,go,,kubernetes,2
2022-02-24,go,,redis,2
2022-02-24,go,agpl-3.0,golang,15
2022-02-24,go,agpl-3.0,go,8
2022-02-24,go,agpl-3.0,hacktoberfest,3
2022-02-24,go,agpl-3.0,linux,3
2022-02-24,go,agpl-3.0,react,3
2022-02-24,go,agpl-3.0,security,3
2022-02-24,go,agpl-3.0,storage,3
2022-02-24,go,agpl-3.0,blockchain,2
2022-02-24,go,agpl-3.0,docker,2
2022-02-24,go,agpl-3.0,google-cloud-storage,2
2022-02-24,go,agpl-3.0,kubernetes,2
2022-02-24,go,agpl-3.0,monitoring,2
2022-02-24,go,agpl-3.0,pmm,2
2022-02-24,go,agpl-3.0,s3,2
