ds,language,license_key,topic,repo_count
2022-02-17,coq,,coq,2
2022-02-17,coq,lgpl-2.1,math-comp,2
2022-02-17,coq,lgpl-2.1,mathcomp,2
2022-02-17,coq,lgpl-2.1,ssreflect,2
2022-02-17,elixir,,elixir,12
2022-02-17,elixir,,phoenix,4
2022-02-17,elixir,,elixir-lang,2
2022-02-17,elixir,agpl-3.0,elixir,5
2022-02-17,elixir,agpl-3.0,activitypub,2
2022-02-17,elixir,agpl-3.0,decentralized,2
2022-02-17,elixir,agpl-3.0,phoenix,2
2022-02-17,elixir,agpl-3.0,tailwindcss,2
2022-02-17,elixir,apache-2.0,elixir,13
2022-02-17,elixir,apache-2.0,phoenix,3
2022-02-17,elixir,apache-2.0,data-processing,2
2022-02-17,elixir,apache-2.0,elixir-lang,2
2022-02-17,elixir,apache-2.0,elixir-phoenix,2
2022-02-17,elixir,apache-2.0,nerves,2
2022-02-17,elixir,gpl-3.0,elixir,2
2022-02-17,elixir,mit,elixir,21
2022-02-17,elixir,mit,phoenix,7
2022-02-17,elixir,mit,elixir-lang,3
2022-02-17,elixir,mit,cqrs,2
2022-02-17,elixir,mit,dashboard,2
2022-02-17,elixir,mit,ddd,2
2022-02-17,elixir,mit,ecto,2
2022-02-17,elixir,mit,event-sourcing,2
2022-02-17,elixir,mit,phoenix-framework,2
2022-02-17,elixir,other,elixir,2
2022-02-17,erlang,apache-2.0,erlang,4
2022-02-17,erlang,apache-2.0,erlang-library,2
2022-02-17,erlang,gpl-2.0,chat,2
2022-02-17,erlang,gpl-2.0,erlang,2
2022-02-17,erlang,gpl-2.0,jabber,2
2022-02-17,erlang,gpl-2.0,messaging,2
2022-02-17,erlang,gpl-2.0,xmpp,2
2022-02-17,erlang,other,erlang,2
2022-02-17,go,,golang,8
2022-02-17,go,,blockchain,4
2022-02-17,go,,go,4
2022-02-17,go,,kubernetes,3
2022-02-17,go,,book,2
2022-02-17,go,,devops,2
2022-02-17,go,,docker,2
2022-02-17,go,,wallet,2
2022-02-17,go,agpl-3.0,golang,11
2022-02-17,go,agpl-3.0,go,6
2022-02-17,go,agpl-3.0,hacktoberfest,3
