ds,sortby,pushed,language,repo_count,repo_data_count
2022-02-17,stars,001_1week,go,2294,1000
2022-02-17,stars,001_1week,rust,1193,1000
2022-02-17,stars,001_1week,elixir,171,171
2022-02-17,stars,001_1week,haskell,146,146
2022-02-17,stars,001_1week,ocaml,81,81
2022-02-17,stars,001_1week,erlang,17,17
2022-02-17,stars,001_1week,ada,15,15
2022-02-17,stars,001_1week,coq,15,15
2022-02-17,stars,001_1week,lean,6,6
2022-02-17,stars,001_1week,sml,6,6
2022-02-17,stars,001_1week,isabelle,4,4
2022-02-17,stars,001_1week,agda,3,3
2022-02-17,stars,001_1week,idris,2,2
2022-02-17,stars,001_1week,tla,1,1
