ds,sortby,pushed,language,repo_count,repo_data_count
2022-02-24,stars,001_1week,go,2202,1000
2022-02-24,stars,001_1week,rust,1168,1000
2022-02-24,stars,001_1week,elixir,171,171
2022-02-24,stars,001_1week,haskell,127,127
2022-02-24,stars,001_1week,ocaml,46,46
2022-02-24,stars,001_1week,erlang,22,22
2022-02-24,stars,001_1week,ada,18,18
2022-02-24,stars,001_1week,coq,12,12
2022-02-24,stars,001_1week,lean,7,7
2022-02-24,stars,001_1week,agda,5,5
2022-02-24,stars,001_1week,isabelle,4,4
2022-02-24,stars,001_1week,sml,3,3
2022-02-24,stars,001_1week,idris,1,1
2022-02-24,stars,001_1week,tla,1,1
