ds,sortby,pushed,language,repo_count,repo_data_count
2022-02-03,stars,001_1week,go,2134,1000
2022-02-03,stars,001_1week,rust,1122,1000
2022-02-03,stars,001_1week,haskell,148,148
2022-02-03,stars,001_1week,elixir,129,129
2022-02-03,stars,001_1week,ocaml,61,61
2022-02-03,stars,001_1week,erlang,28,28
2022-02-03,stars,001_1week,ada,16,16
2022-02-03,stars,001_1week,coq,15,15
2022-02-03,stars,001_1week,isabelle,7,7
2022-02-03,stars,001_1week,lean,6,6
2022-02-03,stars,001_1week,sml,5,5
2022-02-03,stars,001_1week,agda,4,4
2022-02-03,stars,001_1week,tla,3,3
2022-02-03,stars,001_1week,idris,2,2
