ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-10,stars,001_1week,go,2274,1000
2022-03-10,stars,001_1week,rust,1222,1000
2022-03-10,stars,001_1week,haskell,150,150
2022-03-10,stars,001_1week,elixir,112,112
2022-03-10,stars,001_1week,ocaml,52,52
2022-03-10,stars,001_1week,erlang,20,20
2022-03-10,stars,001_1week,ada,19,19
2022-03-10,stars,001_1week,coq,12,12
2022-03-10,stars,001_1week,lean,5,5
2022-03-10,stars,001_1week,agda,4,4
2022-03-10,stars,001_1week,sml,4,4
2022-03-10,stars,001_1week,idris,2,2
2022-03-10,stars,001_1week,tla,2,2
2022-03-10,stars,001_1week,isabelle,1,1
