ds,language,license_key,topic,repo_count
2022-03-24,elixir,,elixir,11
2022-03-24,elixir,,phoenix,3
2022-03-24,elixir,,elixir-lang,2
2022-03-24,elixir,,hacktoberfest,2
2022-03-24,elixir,,phoenix-framework,2
2022-03-24,elixir,agpl-3.0,elixir,4
2022-03-24,elixir,agpl-3.0,activitypub,2
2022-03-24,elixir,agpl-3.0,decentralized,2
2022-03-24,elixir,agpl-3.0,phoenix,2
2022-03-24,elixir,agpl-3.0,tailwindcss,2
2022-03-24,elixir,apache-2.0,elixir,11
2022-03-24,elixir,apache-2.0,phoenix,3
2022-03-24,elixir,apache-2.0,elixir-lang,2
2022-03-24,elixir,apache-2.0,membrane,2
2022-03-24,elixir,apache-2.0,nerves,2
2022-03-24,elixir,gpl-3.0,elixir,3
2022-03-24,elixir,gpl-3.0,phoenix,2
2022-03-24,elixir,mit,elixir,21
2022-03-24,elixir,mit,phoenix,7
2022-03-24,elixir,mit,ecto,5
2022-03-24,elixir,mit,hacktoberfest,4
2022-03-24,elixir,mit,phoenix-framework,4
2022-03-24,elixir,mit,cryptocurrency,2
2022-03-24,elixir,mit,dashboard,2
2022-03-24,elixir,mit,data-science,2
2022-03-24,elixir,mit,elixir-lang,2
2022-03-24,elixir,mit,trading,2
2022-03-24,erlang,apache-2.0,erlang,4
2022-03-24,erlang,apache-2.0,distributed-systems,2
2022-03-24,erlang,apache-2.0,elixir,2
2022-03-24,erlang,apache-2.0,erlang-library,2
2022-03-24,erlang,gpl-2.0,chat,2
2022-03-24,erlang,gpl-2.0,erlang,2
2022-03-24,erlang,gpl-2.0,jabber,2
2022-03-24,erlang,gpl-2.0,messaging,2
2022-03-24,erlang,gpl-2.0,xmpp,2
2022-03-24,erlang,other,erlang,3
2022-03-24,erlang,other,distributed-systems,2
2022-03-24,go,,golang,5
2022-03-24,go,,go,4
2022-03-24,go,,kubernetes,2
2022-03-24,go,agpl-3.0,golang,10
2022-03-24,go,agpl-3.0,go,5
2022-03-24,go,agpl-3.0,security,4
2022-03-24,go,agpl-3.0,hacktoberfest,3
2022-03-24,go,agpl-3.0,react,3
2022-03-24,go,agpl-3.0,blockchain,2
2022-03-24,go,agpl-3.0,bot,2
2022-03-24,go,agpl-3.0,discord,2
2022-03-24,go,agpl-3.0,discordapp,2
2022-03-24,go,agpl-3.0,encryption,2
2022-03-24,go,agpl-3.0,google-cloud-storage,2
2022-03-24,go,agpl-3.0,linux,2
2022-03-24,go,agpl-3.0,monitoring,2
2022-03-24,go,agpl-3.0,pmm,2
2022-03-24,go,agpl-3.0,privacy,2
2022-03-24,go,agpl-3.0,prometheus,2
2022-03-24,go,agpl-3.0,s3,2
2022-03-24,go,agpl-3.0,self-hosted,2
2022-03-24,go,agpl-3.0,storage,2
2022-03-24,go,apache-2.0,kubernetes,126
2022-03-24,go,apache-2.0,golang,103
2022-03-24,go,apache-2.0,go,68
2022-03-24,go,apache-2.0,hacktoberfest,43
2022-03-24,go,apache-2.0,docker,29
2022-03-24,go,apache-2.0,containers,27
2022-03-24,go,apache-2.0,security,23
2022-03-24,go,apache-2.0,cloud-native,21
2022-03-24,go,apache-2.0,k8s,21
2022-03-24,go,apache-2.0,monitoring,15
2022-03-24,go,apache-2.0,prometheus,15
2022-03-24,go,apache-2.0,cli,14
2022-03-24,go,apache-2.0,devops,14
2022-03-24,go,apache-2.0,database,13
2022-03-24,go,apache-2.0,aws,12
2022-03-24,go,apache-2.0,gitops,12
2022-03-24,go,apache-2.0,metrics,12
2022-03-24,go,apache-2.0,microservice,12
2022-03-24,go,apache-2.0,observability,12
2022-03-24,go,apache-2.0,operator,12
2022-03-24,go,apache-2.0,cncf,11
2022-03-24,go,apache-2.0,helm,11
2022-03-24,go,apache-2.0,blockchain,10
2022-03-24,go,apache-2.0,cloud,10
2022-03-24,go,apache-2.0,grpc,10
2022-03-24,go,apache-2.0,container,9
2022-03-24,go,apache-2.0,distributed-systems,8
2022-03-24,go,apache-2.0,openshift,8
2022-03-24,go,apache-2.0,azure,7
2022-03-24,go,apache-2.0,gcp,7
2022-03-24,go,apache-2.0,istio,7
2022-03-24,go,apache-2.0,microservices,7
2022-03-24,go,apache-2.0,mysql,7
2022-03-24,go,apache-2.0,networking,7
2022-03-24,go,apache-2.0,oci,7
2022-03-24,go,apache-2.0,postgresql,7
2022-03-24,go,apache-2.0,serverless,7
2022-03-24,go,apache-2.0,service-mesh,7
2022-03-24,go,apache-2.0,sql,7
2022-03-24,go,apache-2.0,terraform,7
2022-03-24,go,apache-2.0,authorization,6
