ds,language,license_key,topic,repo_count
2022-03-17,ada,apache-2.0,ada,3
2022-03-17,coq,mit,coq,2
2022-03-17,elixir,,elixir,8
2022-03-17,elixir,,phoenix-framework,3
2022-03-17,elixir,,liveview,2
2022-03-17,elixir,agpl-3.0,elixir,3
2022-03-17,elixir,agpl-3.0,phoenix,2
2022-03-17,elixir,agpl-3.0,tailwindcss,2
2022-03-17,elixir,apache-2.0,elixir,11
2022-03-17,elixir,apache-2.0,elixir-lang,2
2022-03-17,elixir,apache-2.0,membrane,2
2022-03-17,elixir,apache-2.0,nerves,2
2022-03-17,elixir,apache-2.0,phoenix,2
2022-03-17,elixir,gpl-3.0,elixir,3
2022-03-17,elixir,mit,elixir,13
2022-03-17,elixir,mit,phoenix,3
2022-03-17,elixir,mit,cqrs,2
2022-03-17,elixir,mit,ecto,2
2022-03-17,elixir,mit,event-sourcing,2
2022-03-17,elixir,mit,hacktoberfest,2
2022-03-17,elixir,mit,phoenix-framework,2
2022-03-17,erlang,apache-2.0,erlang,4
2022-03-17,erlang,apache-2.0,erlang-library,2
2022-03-17,erlang,bsd-3-clause,aws,2
2022-03-17,erlang,bsd-3-clause,erlang,2
2022-03-17,erlang,bsd-3-clause,hacktoberfest,2
2022-03-17,erlang,gpl-2.0,chat,2
2022-03-17,erlang,gpl-2.0,erlang,2
2022-03-17,erlang,gpl-2.0,jabber,2
2022-03-17,erlang,gpl-2.0,messaging,2
2022-03-17,erlang,gpl-2.0,xmpp,2
2022-03-17,erlang,other,erlang,2
2022-03-17,go,,golang,7
2022-03-17,go,,go,5
2022-03-17,go,,docker,3
2022-03-17,go,,kubernetes,3
2022-03-17,go,,bitcoin,2
2022-03-17,go,,book,2
2022-03-17,go,,c-lightning,2
2022-03-17,go,agpl-3.0,golang,9
2022-03-17,go,agpl-3.0,go,5
2022-03-17,go,agpl-3.0,hacktoberfest,3
2022-03-17,go,agpl-3.0,monitoring,3
2022-03-17,go,agpl-3.0,security,3
2022-03-17,go,agpl-3.0,blockchain,2
2022-03-17,go,agpl-3.0,bot,2
2022-03-17,go,agpl-3.0,discord,2
2022-03-17,go,agpl-3.0,discordapp,2
2022-03-17,go,agpl-3.0,google-cloud-storage,2
2022-03-17,go,agpl-3.0,linux,2
2022-03-17,go,agpl-3.0,pmm,2
2022-03-17,go,agpl-3.0,prometheus,2
2022-03-17,go,agpl-3.0,react,2
2022-03-17,go,agpl-3.0,s3,2
2022-03-17,go,agpl-3.0,self-hosted,2
2022-03-17,go,agpl-3.0,smtp,2
2022-03-17,go,agpl-3.0,storage,2
2022-03-17,go,apache-2.0,kubernetes,128
2022-03-17,go,apache-2.0,golang,97
2022-03-17,go,apache-2.0,go,67
2022-03-17,go,apache-2.0,hacktoberfest,39
2022-03-17,go,apache-2.0,containers,29
2022-03-17,go,apache-2.0,docker,29
2022-03-17,go,apache-2.0,cloud-native,23
2022-03-17,go,apache-2.0,k8s,21
2022-03-17,go,apache-2.0,security,17
2022-03-17,go,apache-2.0,operator,16
2022-03-17,go,apache-2.0,cli,15
2022-03-17,go,apache-2.0,monitoring,15
2022-03-17,go,apache-2.0,prometheus,15
2022-03-17,go,apache-2.0,observability,14
2022-03-17,go,apache-2.0,aws,12
2022-03-17,go,apache-2.0,cloud,12
2022-03-17,go,apache-2.0,devops,12
2022-03-17,go,apache-2.0,gitops,12
2022-03-17,go,apache-2.0,metrics,12
2022-03-17,go,apache-2.0,microservice,11
2022-03-17,go,apache-2.0,blockchain,10
2022-03-17,go,apache-2.0,cncf,10
2022-03-17,go,apache-2.0,container,10
2022-03-17,go,apache-2.0,helm,10
2022-03-17,go,apache-2.0,database,9
2022-03-17,go,apache-2.0,distributed-systems,9
2022-03-17,go,apache-2.0,grpc,9
2022-03-17,go,apache-2.0,oci,9
2022-03-17,go,apache-2.0,gcp,8
2022-03-17,go,apache-2.0,networking,8
2022-03-17,go,apache-2.0,s3,8
2022-03-17,go,apache-2.0,serverless,8
2022-03-17,go,apache-2.0,terraform,8
2022-03-17,go,apache-2.0,istio,7
2022-03-17,go,apache-2.0,linux,7
2022-03-17,go,apache-2.0,microservices,7
2022-03-17,go,apache-2.0,openshift,7
2022-03-17,go,apache-2.0,postgresql,7
2022-03-17,go,apache-2.0,service-mesh,7
2022-03-17,go,apache-2.0,storage,7
2022-03-17,go,apache-2.0,azure,6
2022-03-17,go,apache-2.0,backup,6
2022-03-17,go,apache-2.0,iot,6
2022-03-17,go,apache-2.0,openapi,6
2022-03-17,go,apache-2.0,orchestration,6
2022-03-17,go,apache-2.0,registry,6
2022-03-17,go,apache-2.0,testing,6
2022-03-17,go,apache-2.0,automation,5
2022-03-17,go,apache-2.0,continuous-delivery,5
2022-03-17,go,apache-2.0,controller,5
2022-03-17,go,apache-2.0,dns,5
2022-03-17,go,apache-2.0,framework,5
2022-03-17,go,apache-2.0,infrastructure,5
2022-03-17,go,apache-2.0,infrastructure-as-code,5
2022-03-17,go,apache-2.0,kubernetes-cluster,5
2022-03-17,go,apache-2.0,time-series,5
2022-03-17,go,apache-2.0,api,4
2022-03-17,go,apache-2.0,certificate,4
2022-03-17,go,apache-2.0,cluster,4
2022-03-17,go,apache-2.0,cni,4
2022-03-17,go,apache-2.0,configuration-management,4
2022-03-17,go,apache-2.0,container-image,4
2022-03-17,go,apache-2.0,dashboard,4
2022-03-17,go,apache-2.0,dataops,4
2022-03-17,go,apache-2.0,devops-tools,4
2022-03-17,go,apache-2.0,docker-image,4
2022-03-17,go,apache-2.0,gin,4
2022-03-17,go,apache-2.0,grafana,4
2022-03-17,go,apache-2.0,http,4
2022-03-17,go,apache-2.0,iac,4
2022-03-17,go,apache-2.0,key-value,4
2022-03-17,go,apache-2.0,knative,4
2022-03-17,go,apache-2.0,kubectl,4
2022-03-17,go,apache-2.0,kubernetes-operator,4
2022-03-17,go,apache-2.0,messaging,4
2022-03-17,go,apache-2.0,mysql,4
2022-03-17,go,apache-2.0,oauth2,4
2022-03-17,go,apache-2.0,object-storage,4
2022-03-17,go,apache-2.0,oci-image,4
2022-03-17,go,apache-2.0,oidc,4
2022-03-17,go,apache-2.0,open-source,4
2022-03-17,go,apache-2.0,openid-connect,4
2022-03-17,go,apache-2.0,performance,4
2022-03-17,go,apache-2.0,protobuf,4
2022-03-17,go,apache-2.0,proxy,4
2022-03-17,go,apache-2.0,realtime,4
2022-03-17,go,apache-2.0,redis,4
2022-03-17,go,apache-2.0,security-tools,4
