ds,sortby,pushed,language,repo_count,repos_with_license,repos_with_issues,repos_with_downloads,repos_with_wiki,repos_with_projects,repos_with_pages,size_min,size_max,size_sum,size_avg,size_std,size_q10,size_q25,size_q50,size_q75,size_q90,days_since_create_min,days_since_create_max,days_since_create_avg,days_since_create_std,days_since_create_q10,days_since_create_q25,days_since_create_q50,days_since_create_q75,days_since_create_q90,days_since_push_min,days_since_push_max,days_since_push_avg,days_since_push_std,days_since_push_q10,days_since_push_q25,days_since_push_q50,days_since_push_q75,days_since_push_q90,stargazers_count_min,stargazers_count_max,stargazers_count_sum,stargazers_count_avg,stargazers_count_std,stargazers_count_q10,stargazers_count_q25,stargazers_count_q50,stargazers_count_q75,stargazers_count_q90,forks_count_min,forks_count_max,forks_count_sum,forks_count_avg,forks_count_std,forks_count_q10,forks_count_q25,forks_count_q50,forks_count_q75,forks_count_q90,open_issues_count_min,open_issues_count_max,open_issues_count_sum,open_issues_count_avg,open_issues_count_std,open_issues_count_q10,open_issues_count_q25,open_issues_count_q50,open_issues_count_q75,open_issues_count_q90,topics_count_min,topics_count_max,topics_count_avg,topics_count_std,topics_count_q10,topics_count_q25,topics_count_q50,topics_count_q75,topics_count_q90
2022-03-10,stars,001_1week,ada,19,13.0,19.0,19.0,12.0,18.0,5.0,8.0,143111.0,484744.0,25512.842105263157,38121.57710428739,1497.8,3617.5,11042.0,27307.5,59896.39999999996,6.0,4010.0,1010.5263157894736,1104.9454671521655,22.4,110.0,653.0,1629.0,2129.7999999999997,0.0,5.0,2.1578947368421053,1.5370663939515448,1.0,1.0,1.0,3.0,4.199999999999999,0.0,239.0,738.0,38.8421052631579,65.05234060004192,0.0,0.0,4.0,48.5,131.39999999999998,0.0,43.0,135.0,7.105263157894737,13.084744029433264,0.0,0.0,1.0,5.5,26.79999999999999,0.0,178.0,408.0,21.473684210526315,49.384397469750425,0.0,0.0,1.0,9.5,59.99999999999993,0.0,12.0,2.789473684210526,3.8955665308772778,0.0,0.0,0.0,5.5,7.599999999999998
2022-03-10,stars,001_1week,agda,4,2.0,4.0,4.0,4.0,4.0,1.0,127.0,11071.0,23875.0,5968.75,5514.702432286502,813.1000000000001,1842.25,6338.5,10465.0,10828.6,18.0,1805.0,851.75,930.3355577424738,39.6,72.0,792.0,1571.75,1711.7,1.0,5.0,3.25,2.0615528128088303,1.3,1.75,3.5,5.0,5.0,0.0,89.0,158.0,39.5,44.88875137492688,0.9000000000000001,2.25,34.5,71.75,82.10000000000001,0.0,16.0,23.0,5.75,7.58836829188814,0.0,0.0,3.5,9.25,13.3,0.0,3.0,4.0,1.0,1.4142135623730951,0.0,0.0,0.5,1.5,2.4000000000000004,0.0,11.0,3.75,5.188127472091127,0.0,0.0,2.0,5.75,8.900000000000002
2022-03-10,stars,001_1week,coq,12,10.0,12.0,12.0,11.0,11.0,2.0,3.0,26633.0,84801.0,7066.75,9071.904762657468,78.80000000000001,275.75,3646.5,10654.75,18851.5,7.0,2806.0,888.3333333333334,893.6436480482416,12.100000000000001,47.5,760.0,1363.75,2026.3000000000002,0.0,6.0,2.4166666666666665,1.880924981991251,1.0,1.0,2.0,3.0,5.700000000000001,0.0,613.0,1081.0,90.08333333333333,174.82326573549713,0.0,0.75,19.5,76.75,170.5,0.0,52.0,148.0,12.333333333333334,18.548870748932565,0.0,0.0,3.5,15.0,40.2,0.0,42.0,113.0,9.416666666666666,14.773799494887951,0.0,0.0,2.0,10.0,32.800000000000004,0.0,13.0,4.083333333333333,4.699290726623895,0.0,0.0,2.0,8.0,8.9
2022-03-10,stars,001_1week,elixir,112,76.0,112.0,112.0,94.0,96.0,7.0,1.0,320312.0,1310388.0,11699.892857142857,43757.8187882524,33.300000000000004,111.75,651.5,3693.0,19536.100000000006,0.0,4078.0,759.9464285714286,862.6091349080243,8.200000000000003,120.0,421.0,1114.25,2032.5000000000011,0.0,6.0,2.5267857142857144,1.7653308978469673,1.0,1.0,2.0,4.0,5.0,0.0,19917.0,65633.0,586.0089285714286,2415.4952656335176,0.0,1.0,4.5,72.75,1063.7000000000012,0.0,2847.0,8664.0,77.35714285714286,322.2733397817845,0.0,0.0,0.5,13.0,107.80000000000001,0.0,2724.0,3933.0,35.11607142857143,258.34705847418724,0.0,0.0,0.0,7.5,26.0,0.0,18.0,2.6517857142857144,3.6753618965735977,0.0,0.0,0.0,5.0,7.0
2022-03-10,stars,001_1week,erlang,20,16.0,20.0,20.0,15.0,15.0,4.0,9.0,53733.0,202667.0,10133.35,16455.185489766794,172.0,976.75,1697.0,11503.0,40234.200000000004,10.0,4413.0,1863.8,1330.0565718083296,137.3,672.75,1796.0,2796.5,3426.4000000000005,0.0,6.0,2.4,1.930366749991743,1.0,1.0,1.5,4.0,6.0,0.0,5136.0,11882.0,594.1,1261.5444127192502,1.9000000000000001,15.75,80.0,394.0,1605.3000000000018,0.0,1469.0,2875.0,143.75,331.18763563877195,0.9000000000000001,3.75,15.5,138.75,255.70000000000024,0.0,234.0,639.0,31.95,64.44293681438765,0.0,1.75,4.0,20.5,123.10000000000008,0.0,19.0,4.7,5.912520167986076,0.0,0.0,2.5,6.25,15.200000000000003
2022-03-10,stars,001_1week,go,1000,978.0,972.0,986.0,619.0,718.0,145.0,7.0,1314357.0,35685986.0,35685.986,94967.3083115856,394.5,1450.0,6723.0,29923.25,87769.00000000001,3.0,4160.0,1110.955,766.6035859771548,254.9,506.5,936.0,1577.25,2208.3,0.0,6.0,2.008,1.7518575869644786,0.0,1.0,1.0,3.0,5.0,11.0,86302.0,1700418.0,1700.418,5171.868262494757,19.0,45.0,183.0,1234.75,4367.100000000001,0.0,31653.0,261870.0,261.87,1217.97487408152,4.0,12.0,41.0,175.0,497.5000000000001,0.0,2215.0,67476.0,67.476,173.96468933992648,1.0,4.0,16.0,53.25,156.0,0.0,20.0,6.236,5.289828568704879,0.0,2.0,6.0,9.0,14.0
2022-03-10,stars,001_1week,haskell,150,108.0,149.0,149.0,124.0,130.0,17.0,1.0,845300.0,3504958.0,23366.386666666665,88745.54013929142,18.0,102.0,818.5,7979.5,42277.89999999999,0.0,4262.0,1084.9133333333334,1146.580073488852,5.0,94.5,724.0,1646.75,2795.7999999999984,0.0,6.0,2.546666666666667,1.9093084122203492,0.0,1.0,2.0,4.0,6.0,0.0,8264.0,38728.0,258.18666666666667,858.3225202768,0.0,0.0,7.0,81.75,688.3,0.0,673.0,5751.0,38.34,111.06354853002195,0.0,0.0,1.0,18.0,102.1,0.0,1452.0,4644.0,30.96,128.0207554481044,0.0,0.0,1.0,17.25,72.59999999999997,0.0,20.0,2.2133333333333334,3.657458439563799,0.0,0.0,0.0,3.0,6.099999999999994
2022-03-10,stars,001_1week,idris,2,2.0,2.0,2.0,1.0,1.0,1.0,23.0,753.0,776.0,388.0,516.1879502661797,96.0,205.5,388.0,570.5,680.0,101.0,739.0,420.0,451.1341263970173,164.8,260.5,420.0,579.5,675.2,1.0,4.0,2.5,2.1213203435596424,1.3,1.75,2.5,3.25,3.7,0.0,20.0,20.0,10.0,14.142135623730951,2.0,5.0,10.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,19.0,26.870057685088806,3.8000000000000003,9.5,19.0,28.5,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,stars,001_1week,isabelle,1,1.0,1.0,1.0,0.0,0.0,0.0,68942.0,68942.0,68942.0,68942.0,,68942.0,68942.0,68942.0,68942.0,68942.0,2793.0,2793.0,2793.0,,2793.0,2793.0,2793.0,2793.0,2793.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,387.0,387.0,387.0,387.0,,387.0,387.0,387.0,387.0,387.0,84.0,84.0,84.0,84.0,,84.0,84.0,84.0,84.0,84.0,14.0,14.0,14.0,14.0,,14.0,14.0,14.0,14.0,14.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
2022-03-10,stars,001_1week,lean,5,2.0,5.0,5.0,4.0,4.0,2.0,9.0,626251.0,718021.0,143604.2,272646.34445321286,157.0,379.0,474.0,90908.0,412113.80000000005,5.0,1801.0,703.4,845.4234441982313,22.6,49.0,237.0,1425.0,1650.6,0.0,6.0,3.2,2.7748873851023217,0.4,1.0,3.0,6.0,6.0,0.0,1444.0,1470.0,294.0,642.9164020306217,0.0,0.0,7.0,19.0,874.0000000000001,0.0,128.0,139.0,27.8,56.09991087336949,0.4,1.0,2.0,8.0,80.00000000000001,0.0,86.0,86.0,17.2,38.46036921299638,0.0,0.0,0.0,0.0,51.60000000000001,0.0,2.0,0.4,0.894427190999916,0.0,0.0,0.0,0.0,1.2000000000000002
