ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-17,stars,001_1week,go,2192,1000
2022-03-17,stars,001_1week,rust,1111,1000
2022-03-17,stars,001_1week,haskell,129,129
2022-03-17,stars,001_1week,elixir,120,120
2022-03-17,stars,001_1week,ocaml,59,59
2022-03-17,stars,001_1week,ada,26,26
2022-03-17,stars,001_1week,erlang,17,17
2022-03-17,stars,001_1week,coq,8,8
2022-03-17,stars,001_1week,idris,4,4
2022-03-17,stars,001_1week,agda,3,3
2022-03-17,stars,001_1week,lean,3,3
2022-03-17,stars,001_1week,sml,3,3
2022-03-17,stars,001_1week,isabelle,2,2
2022-03-17,stars,001_1week,tla,2,2
