ds,sortby,pushed,language,repo_count,repo_data_count
2022-03-03,stars,001_1week,go,2199,1000
2022-03-03,stars,001_1week,rust,1132,1000
2022-03-03,stars,001_1week,elixir,158,158
2022-03-03,stars,001_1week,haskell,123,123
2022-03-03,stars,001_1week,ocaml,51,51
2022-03-03,stars,001_1week,erlang,24,24
2022-03-03,stars,001_1week,ada,17,17
2022-03-03,stars,001_1week,coq,10,10
2022-03-03,stars,001_1week,lean,5,5
2022-03-03,stars,001_1week,agda,4,4
2022-03-03,stars,001_1week,sml,4,4
2022-03-03,stars,001_1week,isabelle,3,3
2022-03-03,stars,001_1week,idris,1,1
2022-03-03,stars,001_1week,tla,0,0
